"job_id","job_title","salary_year_avg","job_posted_date","company_name","skills"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","cassandra"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","dynamodb"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","couchbase"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","firebase"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","db2"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","firestore"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","couchdb"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","sqlite"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","sqlserver"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","sqlserver"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","vmware"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","azure"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","databricks"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","aws"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","bigquery"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","redshift"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","oracle"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","snowflake"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","gcp"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","firebase"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","aurora"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ibm cloud"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","watson"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","heroku"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","openstack"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","colocation"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","digitalocean"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","linode"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ovh"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","spark"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","pandas"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","numpy"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","pyspark"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","airflow"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","hadoop"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","kafka"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","tensorflow"
